|naics02|2002_naics_title|naics97|1997_naics_title|explanation_of_parts|filename|end|start
990|512191.0|Teleproduction and other Postproduction Services|512191.0|Teleproduction and Other Postproduction Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
991|512199.0|Other Motion Picture and Video Industries|512199.0|Other Motion Picture and Video Industries||2002_NAICS_to_1997_NAICS.xls|1997|2002
992|512210.0|Record Production|512210.0|Record Production||2002_NAICS_to_1997_NAICS.xls|1997|2002
993|512220.0|Integrated Record Production/Distribution|512220.0|Integrated Record Production/Distribution||2002_NAICS_to_1997_NAICS.xls|1997|2002
994|512230.0|Music Publishers|512230.0|Music Publishers||2002_NAICS_to_1997_NAICS.xls|1997|2002
995|512240.0|Sound Recording Studios|512240.0|Sound Recording Studios||2002_NAICS_to_1997_NAICS.xls|1997|2002
996|512290.0|Other Sound Recording Industries|512290.0|Other Sound Recording Industries||2002_NAICS_to_1997_NAICS.xls|1997|2002
997|515111.0|Radio Networks |513111.0|Radio Networks||2002_NAICS_to_1997_NAICS.xls|1997|2002
998|515112.0|Radio Stations|513112.0|Radio Stations||2002_NAICS_to_1997_NAICS.xls|1997|2002
999|515120.0|Television Broadcasting|513120.0|Television Broadcasting||2002_NAICS_to_1997_NAICS.xls|1997|2002
1000|515210.0|Cable and Other Subscription Programming|513210.0|Cable Networks||2002_NAICS_to_1997_NAICS.xls|1997|2002
1001|516110.0|Internet Publishing and Broadcasting (pt.)|511110.0|Newspaper Publishers|Internet Newspaper Publishers|2002_NAICS_to_1997_NAICS.xls|1997|2002
1002|516110.0|Internet Publishing and Broadcasting (pt.)|511120.0|Periodical Publishers|Internet Periodical Publishers|2002_NAICS_to_1997_NAICS.xls|1997|2002
1003|516110.0|Internet Publishing and Broadcasting (pt.)|511130.0|Book Publishers|Internet Book Publishers|2002_NAICS_to_1997_NAICS.xls|1997|2002
1004|516110.0|Internet Publishing and Broadcasting (pt.)|511140.0|Database and Directory Publishers|Internet Database and Directory Publishers|2002_NAICS_to_1997_NAICS.xls|1997|2002
1005|516110.0|Internet Publishing and Broadcasting (pt.)|511191.0|Greeting Card Publishers|Internet Greeting Card Publishers|2002_NAICS_to_1997_NAICS.xls|1997|2002
1006|516110.0|Internet Publishing and Broadcasting (pt.)|511199.0|All Other Publishers|All Other Internet Publishers|2002_NAICS_to_1997_NAICS.xls|1997|2002
1007|516110.0|Internet Publishing and Broadcasting (pt.)|514199.0|All Other Information Services|Internet Broadcasting|2002_NAICS_to_1997_NAICS.xls|1997|2002
1008|517110.0|Wired Telecommunications Carriers|513310.0|Wired Telecommunications Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1009|517211.0|Paging|513321.0|Paging||2002_NAICS_to_1997_NAICS.xls|1997|2002
1010|517212.0|Cellular and Other Wireless Telecommunications|513322.0|Cellular and Other Wireless Telecommunications||2002_NAICS_to_1997_NAICS.xls|1997|2002
1011|517310.0|Telecommunications Resellers|513330.0|Telecommunications Resellers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1012|517410.0|Satellite Telecommunications|513340.0|Satellite Telecommunications||2002_NAICS_to_1997_NAICS.xls|1997|2002
1013|517510.0|Cable and Other Program Distribution|513220.0|Cable and Other Program Distribution||2002_NAICS_to_1997_NAICS.xls|1997|2002
1014|517910.0|Other Telecommunications|513390.0|Other Telecommunications||2002_NAICS_to_1997_NAICS.xls|1997|2002
1015|518111.0|Internet Service Providers|514191.0|On-Line Information Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1016|518112.0|Web Search Portals|514199.0|All Other Information Services|Web Search Portals|2002_NAICS_to_1997_NAICS.xls|1997|2002
1017|518210.0|Data Processing, Hosting, and Related Services|514210.0|Data Processing Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1018|519110.0|News Syndicates|514110.0|News Syndicates||2002_NAICS_to_1997_NAICS.xls|1997|2002
1019|519120.0|Libraries and Archives|514120.0|Libraries and Archives||2002_NAICS_to_1997_NAICS.xls|1997|2002
1020|519190.0|All Other Information Services|514199.0|All Other Information Services|All Other Information Services|2002_NAICS_to_1997_NAICS.xls|1997|2002
1021|521110.0|Monetary Authorities - Central Bank|521110.0|Monetary Authorities - Central Bank||2002_NAICS_to_1997_NAICS.xls|1997|2002
1022|522110.0|Commercial Banking|522110.0|Commercial Banking||2002_NAICS_to_1997_NAICS.xls|1997|2002
1023|522120.0|Savings Institutions|522120.0|Savings Institutions||2002_NAICS_to_1997_NAICS.xls|1997|2002
1024|522130.0|Credit Unions|522130.0|Credit Unions||2002_NAICS_to_1997_NAICS.xls|1997|2002
1025|522190.0|Other Depository Credit Intermediation|522190.0|Other Depository Credit Intermediation||2002_NAICS_to_1997_NAICS.xls|1997|2002
1026|522210.0|Credit Card Issuing|522210.0|Credit Card Issuing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1027|522220.0|Sales Financing|522220.0|Sales Financing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1028|522291.0|Consumer Lending|522291.0|Consumer Lending||2002_NAICS_to_1997_NAICS.xls|1997|2002
1029|522292.0|Real Estate Credit|522292.0|Real Estate Credit||2002_NAICS_to_1997_NAICS.xls|1997|2002
1030|522293.0|International Trade Financing|522293.0|International Trade Financing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1031|522294.0|Secondary Market Financing|522294.0|Secondary Market Financing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1032|522298.0|All Other Nondepository Credit Intermediation|522298.0|All Other Nondepository Credit Intermediation||2002_NAICS_to_1997_NAICS.xls|1997|2002
1033|522310.0|Mortgage and Nonmortgage Loan Brokers|522310.0|Mortgage and Nonmortgage Loan Brokers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1034|522320.0|Financial Transactions Processing, Reserve, and Clearinghouse Activities|522320.0|Financial Transactions Processing, Reserve, and Clearinghouse Activities||2002_NAICS_to_1997_NAICS.xls|1997|2002
1035|522390.0|Other Activities Related to Credit Intermediation|522390.0|Other Activities Related to Credit Intermediation||2002_NAICS_to_1997_NAICS.xls|1997|2002
1036|523110.0|Investment Banking and Securities Dealing|523110.0|Investment Banking and Securities Dealing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1037|523120.0|Securities Brokerage|523120.0|Securities Brokerage||2002_NAICS_to_1997_NAICS.xls|1997|2002
1038|523130.0|Commodity Contracts Dealing|523130.0|Commodity Contracts Dealing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1039|523140.0|Commodity Contracts Brokerage|523140.0|Commodity Contracts Brokerage||2002_NAICS_to_1997_NAICS.xls|1997|2002
1040|523210.0|Securities and Commodity Exchanges|523210.0|Securities and Commodity Exchanges||2002_NAICS_to_1997_NAICS.xls|1997|2002
1041|523910.0|Miscellaneous Intermediation|523910.0|Miscellaneous Intermediation||2002_NAICS_to_1997_NAICS.xls|1997|2002
1042|523920.0|Portfolio Management|523920.0|Portfolio Management||2002_NAICS_to_1997_NAICS.xls|1997|2002
1043|523930.0|Investment Advice|523930.0|Investment Advice||2002_NAICS_to_1997_NAICS.xls|1997|2002
1044|523991.0|Trust, Fiduciary, and Custody Activities|523991.0|Trust, Fiduciary, and Custody Activities||2002_NAICS_to_1997_NAICS.xls|1997|2002
1045|523999.0|Miscellaneous Financial Investment Activities|523999.0|Miscellaneous Financial Investment Activities||2002_NAICS_to_1997_NAICS.xls|1997|2002
1046|524113.0|Direct Life Insurance Carriers|524113.0|Direct Life Insurance Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1047|524114.0|Direct Health and Medical Insurance Carriers|524114.0|Direct Health and Medical Insurance Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1048|524126.0|Direct Property and Casualty Insurance Carriers|524126.0|Direct Property and Casualty Insurance Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1049|524127.0|Direct Title Insurance Carriers|524127.0|Direct Title Insurance Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1050|524128.0|Other Direct Insurance (except Life, Health, and Medical) Carriers|524128.0|Other Direct Insurance (except Life, Health, and Medical) Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1051|524130.0|Reinsurance Carriers|524130.0|Reinsurance Carriers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1052|524210.0|Insurance Agencies and Brokerages|524210.0|Insurance Agencies and Brokerages||2002_NAICS_to_1997_NAICS.xls|1997|2002
1053|524291.0|Claims Adjusting|524291.0|Claims Adjusting||2002_NAICS_to_1997_NAICS.xls|1997|2002
1054|524292.0|Third Party Administration of Insurance and Pension Funds|524292.0|Third Party Administration of Insurance and Pension Funds||2002_NAICS_to_1997_NAICS.xls|1997|2002
1055|524298.0|All Other Insurance Related Activities|524298.0|All Other Insurance Related Activities||2002_NAICS_to_1997_NAICS.xls|1997|2002
1056|525110.0|Pension Funds|525110.0|Pension Funds||2002_NAICS_to_1997_NAICS.xls|1997|2002
1057|525120.0|Health and Welfare Funds|525120.0|Health and Welfare Funds||2002_NAICS_to_1997_NAICS.xls|1997|2002
1058|525190.0|Other Insurance Funds|525190.0|Other Insurance Funds||2002_NAICS_to_1997_NAICS.xls|1997|2002
1059|525910.0|Open-End Investment Funds|525910.0|Open-End Investment Funds||2002_NAICS_to_1997_NAICS.xls|1997|2002
1060|525920.0|Trusts, Estates, and Agency Accounts|525920.0|Trusts, Estates, and Agency Accounts||2002_NAICS_to_1997_NAICS.xls|1997|2002
1061|525930.0|Real Estate Investment Trusts|525930.0|Real Estate Investment Trusts||2002_NAICS_to_1997_NAICS.xls|1997|2002
1062|525990.0|Other Financial Vehicles|525990.0|Other Financial Vehicles||2002_NAICS_to_1997_NAICS.xls|1997|2002
1063|531110.0|Lessors of Residential Buildings and Dwellings|531110.0|Lessors of Residential Buildings and Dwellings||2002_NAICS_to_1997_NAICS.xls|1997|2002
1064|531120.0|Lessors of Nonresidential Buildings (except Miniwarehouses)|531120.0|Lessors of Nonresidential Buildings (except Miniwarehouses)||2002_NAICS_to_1997_NAICS.xls|1997|2002
1065|531130.0|Lessors of Miniwarehouses and Self-Storage Units|531130.0|Lessors of Miniwarehouses and Self-Storage Units||2002_NAICS_to_1997_NAICS.xls|1997|2002
1066|531190.0|Lessors of Other Real Estate Property|531190.0|Lessors of Other Real Estate Property||2002_NAICS_to_1997_NAICS.xls|1997|2002
1067|531210.0|Offices of Real Estate Agents and Brokers|531210.0|Offices of Real Estate Agents and Brokers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1068|531311.0|Residential Property Managers|531311.0|Residential Property Managers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1069|531312.0|Nonresidential Property Managers|531312.0|Nonresidential Property Managers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1070|531320.0|Offices of Real Estate Appraisers|531320.0|Offices of Real Estate Appraisers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1071|531390.0|Other Activities Related to Real Estate|531390.0|Other Activities Related to Real Estate||2002_NAICS_to_1997_NAICS.xls|1997|2002
1072|532111.0|Passenger Car Rental|532111.0|Passenger Car Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1073|532112.0|Passenger Car Leasing|532112.0|Passenger Car Leasing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1074|532120.0|Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing|532120.0|Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1075|532210.0|Consumer Electronics and Appliances Rental|532210.0|Consumer Electronics and Appliances Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1076|532220.0|Formal Wear and Costume Rental|532220.0|Formal Wear and Costume Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1077|532230.0|Video Tape and Disc Rental|532230.0|Video Tape and Disc Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1078|532291.0|Home Health Equipment Rental|532291.0|Home Health Equipment Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1079|532292.0|Recreational Goods Rental|532292.0|Recreational Goods Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1080|532299.0|All Other Consumer Goods Rental|532299.0|All Other Consumer Goods Rental||2002_NAICS_to_1997_NAICS.xls|1997|2002
1081|532310.0|General Rental Centers|532310.0|General Rental Centers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1082|532411.0|Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing|532411.0|Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1083|532412.0|Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing|532412.0|Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1084|532420.0|Office Machinery and Equipment Rental and Leasing|532420.0|Office Machinery and Equipment Rental and Leasing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1085|532490.0|Other Commercial and Industrial Machinery and Equipment Rental and Leasing|532490.0|Other Commercial and Industrial Machinery and Equipment Rental and Leasing||2002_NAICS_to_1997_NAICS.xls|1997|2002
1086|533110.0|Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)|533110.0|Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)||2002_NAICS_to_1997_NAICS.xls|1997|2002
1087|541110.0|Offices of Lawyers|541110.0|Offices of Lawyers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1088|541120.0|Offices of Notaries|541120.0|Offices of Notaries||2002_NAICS_to_1997_NAICS.xls|1997|2002
1089|541191.0|Title Abstract and Settlement Offices|541191.0|Title Abstract and Settlement Offices||2002_NAICS_to_1997_NAICS.xls|1997|2002
1090|541199.0|All Other Legal Services|541199.0|All Other Legal Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1091|541211.0|Offices of Certified Public Accountants|541211.0|Offices of Certified Public Accountants||2002_NAICS_to_1997_NAICS.xls|1997|2002
1092|541213.0|Tax Preparation Services|541213.0|Tax Preparation Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1093|541214.0|Payroll Services|541214.0|Payroll Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1094|541219.0|Other Accounting Services|541219.0|Other Accounting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1095|541310.0|Architectural Services|541310.0|Architectural Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1096|541320.0|Landscape Architectural Services|541320.0|Landscape Architectural Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1097|541330.0|Engineering Services|541330.0|Engineering Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1098|541340.0|Drafting Services|541340.0|Drafting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1099|541350.0|Building Inspection Services|541350.0|Building Inspection Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1100|541360.0|Geophysical Surveying and Mapping Services|541360.0|Geophysical Surveying and Mapping Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1101|541370.0|Surveying and Mapping (except Geophysical) Services|541370.0|Surveying and Mapping (except Geophysical) Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1102|541380.0|Testing Laboratories|541380.0|Testing Laboratories||2002_NAICS_to_1997_NAICS.xls|1997|2002
1103|541410.0|Interior Design Services|541410.0|Interior Design Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1104|541420.0|Industrial Design Services|541420.0|Industrial Design Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1105|541430.0|Graphic Design Services|541430.0|Graphic Design Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1106|541490.0|Other Specialized Design Services|541490.0|Other Specialized Design Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1107|541511.0|Custom Computer Programming Services|541511.0|Custom Computer Programming Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1108|541512.0|Computer Systems Design Services|541512.0|Computer Systems Design Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1109|541513.0|Computer Facilities Management Services|541513.0|Computer Facilities Management Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1110|541519.0|Other Computer Related Services|541519.0|Other Computer Related Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1111|541611.0|Administrative Management and General Management Consulting Services|541611.0|Administrative Management and General Management Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1112|541612.0|Human Resources and Executive Search Consulting Services|541612.0|Human Resources and Executive Search Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1113|541613.0|Marketing Consulting Services|541613.0|Marketing Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1114|541614.0|Process, Physical Distribution, and Logistics Consulting Services|541614.0|Process, Physical Distribution, and Logistics Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1115|541618.0|Other Management Consulting Services|541618.0|Other Management Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1116|541620.0|Environmental Consulting Services|541620.0|Environmental Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1117|541690.0|Other Scientific and Technical Consulting Services|541690.0|Other Scientific and Technical Consulting Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1118|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|541710.0|Research and Development in the Physical, Engineering, and Life Sciences||2002_NAICS_to_1997_NAICS.xls|1997|2002
1119|541720.0|Research and Development in the Social Sciences and Humanities|541720.0|Research and Development in the Social Sciences and Humanities||2002_NAICS_to_1997_NAICS.xls|1997|2002
1120|541810.0|Advertising Agencies|541810.0|Advertising Agencies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1121|541820.0|Public Relations Agencies|541820.0|Public Relations Agencies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1122|541830.0|Media Buying Agencies|541830.0|Media Buying Agencies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1123|541840.0|Media Representatives|541840.0|Media Representatives||2002_NAICS_to_1997_NAICS.xls|1997|2002
1124|541850.0|Display Advertising|541850.0|Display Advertising||2002_NAICS_to_1997_NAICS.xls|1997|2002
1125|541860.0|Direct Mail Advertising|541860.0|Direct Mail Advertising||2002_NAICS_to_1997_NAICS.xls|1997|2002
1126|541870.0|Advertising Material Distribution Services|541870.0|Advertising Material Distribution Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1127|541890.0|Other Services Related to Advertising|541890.0|Other Services Related to Advertising||2002_NAICS_to_1997_NAICS.xls|1997|2002
1128|541910.0|Marketing Research and Public Opinion Polling|541910.0|Marketing Research and Public Opinion Polling||2002_NAICS_to_1997_NAICS.xls|1997|2002
1129|541921.0|Photography Studios, Portrait|541921.0|Photography Studios, Portrait||2002_NAICS_to_1997_NAICS.xls|1997|2002
1130|541922.0|Commercial Photography|541922.0|Commercial Photography||2002_NAICS_to_1997_NAICS.xls|1997|2002
1131|541930.0|Translation and Interpretation Services|541930.0|Translation and Interpretation Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1132|541940.0|Veterinary Services|541940.0|Veterinary Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1133|541990.0|All Other Professional, Scientific, and Technical Services|541990.0|All Other Professional, Scientific, and Technical Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1134|551111.0|Offices of Bank Holding Companies|551111.0|Offices of Bank Holding Companies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1135|551112.0|Offices of Other Holding Companies|551112.0|Offices of Other Holding Companies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1136|551114.0|Corporate, Subsidiary, and Regional Managing Offices|551114.0|Corporate, Subsidiary, and Regional Managing Offices||2002_NAICS_to_1997_NAICS.xls|1997|2002
1137|561110.0|Office Administrative Services|561110.0|Office Administrative Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1138|561210.0|Facilities Support Services|561210.0|Facilities Support Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1139|561310.0|Employment Placement Agencies|561310.0|Employment Placement Agencies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1140|561320.0|Temporary Help Services|561320.0|Temporary Help Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1141|561330.0|Professional Employer Organizations|561330.0|Employee Leasing Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1142|561410.0|Document Preparation Services|561410.0|Document Preparation Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1143|561421.0|Telephone Answering Services|561421.0|Telephone Answering Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1144|561422.0|Telemarketing Bureaus|561422.0|Telemarketing Bureaus||2002_NAICS_to_1997_NAICS.xls|1997|2002
1145|561431.0|Private Mail Centers|561431.0|Private Mail Centers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1146|561439.0|Other Business Service Centers (including Copy Shops)|561439.0|Other Business Service Centers (including Copy Shops)||2002_NAICS_to_1997_NAICS.xls|1997|2002
1147|561440.0|Collection Agencies|561440.0|Collection Agencies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1148|561450.0|Credit Bureaus|561450.0|Credit Bureaus||2002_NAICS_to_1997_NAICS.xls|1997|2002
1149|561491.0|Repossession Services|561491.0|Repossession Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1150|561492.0|Court Reporting and Stenotype Services|561492.0|Court Reporting and Stenotype Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1151|561499.0|All Other Business Support Services|561499.0|All Other Business Support Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1152|561510.0|Travel Agencies|561510.0|Travel Agencies||2002_NAICS_to_1997_NAICS.xls|1997|2002
1153|561520.0|Tour Operators|561520.0|Tour Operators||2002_NAICS_to_1997_NAICS.xls|1997|2002
1154|561591.0|Convention and Visitors Bureaus|561591.0|Convention and Visitors Bureaus||2002_NAICS_to_1997_NAICS.xls|1997|2002
1155|561599.0|All Other Travel Arrangement and Reservation Services|561599.0|All Other Travel Arrangement and Reservation Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1156|561611.0|Investigation Services|561611.0|Investigation Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1157|561612.0|Security Guards and Patrol Services|561612.0|Security Guards and Patrol Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1158|561613.0|Armored Car Services|561613.0|Armored Car Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1159|561621.0|Security Systems Services (except Locksmiths)|561621.0|Security Systems Services (except Locksmiths)||2002_NAICS_to_1997_NAICS.xls|1997|2002
1160|561622.0|Locksmiths|561622.0|Locksmiths||2002_NAICS_to_1997_NAICS.xls|1997|2002
1161|561710.0|Exterminating and Pest Control Services|561710.0|Exterminating and Pest Control Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1162|561720.0|Janitorial Services|561720.0|Janitorial Services|Except Cleaning Building During and Immediately After Construction|2002_NAICS_to_1997_NAICS.xls|1997|2002
1163|561720.0|Janitorial Services|561720.0|Janitorial Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1164|561730.0|Landscaping Services|561730.0|Landscaping Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1165|561740.0|Carpet and Upholstery Cleaning Services|561740.0|Carpet and Upholstery Cleaning Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1166|561790.0|Other Services to Buildings and Dwellings|561790.0|Other Services to Buildings and Dwellings||2002_NAICS_to_1997_NAICS.xls|1997|2002
1167|561910.0|Packaging and Labeling Services|561910.0|Packaging and Labeling Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1168|561920.0|Convention and Trade Show Organizers|561920.0|Convention and Trade Show Organizers||2002_NAICS_to_1997_NAICS.xls|1997|2002
1169|561990.0|All Other Support Services|561990.0|All Other Support Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1170|562111.0|Solid Waste Collection|562111.0|Solid Waste Collection||2002_NAICS_to_1997_NAICS.xls|1997|2002
1171|562112.0|Hazardous Waste Collection|562112.0|Hazardous Waste Collection||2002_NAICS_to_1997_NAICS.xls|1997|2002
1172|562119.0|Other Waste Collection|562119.0|Other Waste Collection||2002_NAICS_to_1997_NAICS.xls|1997|2002
1173|562211.0|Hazardous Waste Treatment and Disposal|562211.0|Hazardous Waste Treatment and Disposal||2002_NAICS_to_1997_NAICS.xls|1997|2002
1174|562212.0|Solid Waste Landfill|562212.0|Solid Waste Landfill||2002_NAICS_to_1997_NAICS.xls|1997|2002
1175|562213.0|Solid Waste Combustors and Incinerators|562213.0|Solid Waste Combustors and Incinerators||2002_NAICS_to_1997_NAICS.xls|1997|2002
1176|562219.0|Other Nonhazardous Waste Treatment and Disposal|562219.0|Other Nonhazardous Waste Treatment and Disposal||2002_NAICS_to_1997_NAICS.xls|1997|2002
1177|562910.0|Remediation Services|562910.0|Remediation Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1178|562920.0|Materials Recovery Facilities|562920.0|Materials Recovery Facilities||2002_NAICS_to_1997_NAICS.xls|1997|2002
1179|562991.0|Septic Tank and Related Services|562991.0|Septic Tank and Related Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1180|562998.0|All Other Miscellaneous Waste Management Services|562998.0|All Other Miscellaneous Waste Management Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1181|611110.0|Elementary and Secondary Schools|611110.0|Elementary and Secondary Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1182|611210.0|Junior Colleges|611210.0|Junior Colleges||2002_NAICS_to_1997_NAICS.xls|1997|2002
1183|611310.0|Colleges, Universities, and Professional Schools|611310.0|Colleges, Universities, and Professional Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1184|611410.0|Business and Secretarial Schools|611410.0|Business and Secretarial Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1185|611420.0|Computer Training|611420.0|Computer Training||2002_NAICS_to_1997_NAICS.xls|1997|2002
1186|611430.0|Professional and Management Development Training|611430.0|Professional and Management Development Training||2002_NAICS_to_1997_NAICS.xls|1997|2002
1187|611511.0|Cosmetology and Barber Schools|611511.0|Cosmetology and Barber Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1188|611512.0|Flight Training|611512.0|Flight Training||2002_NAICS_to_1997_NAICS.xls|1997|2002
1189|611513.0|Apprenticeship Training|611513.0|Apprenticeship Training||2002_NAICS_to_1997_NAICS.xls|1997|2002
1190|611519.0|Other Technical and Trade Schools|611519.0|Other Technical and Trade Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1191|611610.0|Fine Arts Schools|611610.0|Fine Arts Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1192|611620.0|Sports and Recreation Instruction|611620.0|Sports and Recreation Instruction||2002_NAICS_to_1997_NAICS.xls|1997|2002
1193|611630.0|Language Schools|611630.0|Language Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1194|611691.0|Exam Preparation and Tutoring|611691.0|Exam Preparation and Tutoring||2002_NAICS_to_1997_NAICS.xls|1997|2002
1195|611692.0|Automobile Driving Schools|611692.0|Automobile Driving Schools||2002_NAICS_to_1997_NAICS.xls|1997|2002
1196|611699.0|All Other Miscellaneous Schools and Instruction|611699.0|All Other Miscellaneous Schools and Instruction||2002_NAICS_to_1997_NAICS.xls|1997|2002
1197|611710.0|Educational Support Services|611710.0|Educational Support Services||2002_NAICS_to_1997_NAICS.xls|1997|2002
1198|621111.0|Offices of Physicians (except Mental Health Specialists)|621111.0|Offices of Physicians (except Mental Health Specialists)||2002_NAICS_to_1997_NAICS.xls|1997|2002
1199|621112.0|Offices of Physicians, Mental Health Specialists|621112.0|Offices of Physicians, Mental Health Specialists||2002_NAICS_to_1997_NAICS.xls|1997|2002
1200|621210.0|Offices of Dentists|621210.0|Offices of Dentists||2002_NAICS_to_1997_NAICS.xls|1997|2002
